20070717,24.3142,24.3142,24.1859,24.2352,6485
20070718,24.1168,24.255,24.028,24.2155,6891
20070719,24.3241,24.3635,24.2254,24.3142,29895
20070720,24.2451,24.2451,23.9096,24.028,15302
20070723,23.9885,23.9885,23.7912,23.8899,61108
20070724,23.88,23.9885,23.6728,23.7517,35367
20070725,23.9688,24.2944,23.9096,24.255,60905
20070726,24.0971,24.2944,23.8899,24.0083,33847
20070727,23.8405,24.028,23.4952,23.4952,34455
20070730,23.505,23.6234,23.3274,23.5938,91206
20070731,23.6234,23.6432,23.2879,23.3471,21585
20070801,23.2879,23.3274,22.7156,23.0116,56142
20070802,23.1103,23.2879,23.0215,23.2189,11248
20070803,23.2386,23.4458,22.9623,22.9623,14694
20070806,23.0708,23.5149,23.0708,23.5149,17025
20070807,23.3965,23.8405,23.3965,23.7715,6688
20070808,23.88,24.1464,23.7517,23.9688,104380
20070809,23.88,24.2056,23.6925,23.6925,48440
20070810,23.3866,23.584,23.2583,23.3373,10336
20070813,23.4261,23.5741,23.3373,23.3965,7600
20070814,23.5248,23.6925,23.3767,23.4656,75599
20070815,23.4162,23.7517,23.0906,23.0906,110764
20070816,23.0708,23.13,22.5676,23.0511,53912
20070817,23.3669,23.3669,22.8932,23.2682,61209
20070820,23.3077,23.3669,23.0116,23.3175,22294
20070821,23.4162,23.5248,23.3175,23.4754,27463
20070822,23.6333,23.6629,23.5149,23.6234,6283
20070823,23.7517,23.7912,23.6037,23.6234,19862
20070824,23.6826,23.8109,23.5248,23.8109,23510
20070827,23.732,23.7419,23.584,23.5938,11552
20070828,23.4656,23.4656,23.1695,23.1893,8411
20070829,23.1597,23.4261,23.061,23.4261,13072
20070830,23.584,23.6333,23.4162,23.5544,11654
20070831,23.732,23.88,23.6432,23.8405,11856
20070904,23.9096,24.3635,23.9096,24.2846,18241
20070905,24.3339,24.3438,24.2056,24.2648,4762
20070906,24.403,24.6497,24.403,24.6102,6587
20070907,24.324,24.3635,24.2155,24.2846,4762
20070910,24.3635,24.3833,24.1366,24.255,3040
20070911,24.6497,24.847,24.6201,24.847,8613
20070912,24.8865,25.1135,24.8865,24.9753,6080
20070913,24.9457,24.9457,24.699,24.7681,27969
20070914,24.5609,24.7878,24.5609,24.7878,27260
20070917,24.6694,24.6694,24.3043,24.4523,1471457
20070918,24.5609,25.1332,24.5017,25.1332,91611
20070919,25.222,25.3898,25.0937,25.1727,45907
20070920,25.1233,25.3306,25.0049,25.0345,49149
20070921,25.222,25.3996,25.1825,25.222,18545
20070924,25.1431,25.3404,25.1036,25.2319,7600
20070925,25.1924,25.2615,25.1036,25.2516,27057
20070926,25.2615,25.5082,25.2121,25.5082,143700
20070927,25.4095,25.4095,25.1825,25.3306,30604
20070928,25.2911,25.5575,25.074,25.1825,10539
20071001,25.4588,25.4588,25.2023,25.3602,36279
20071002,25.3898,25.4588,25.2812,25.4194,21281
20071003,25.5674,25.7154,25.4884,25.5279,29996
20071004,25.5082,25.6957,25.4983,25.5279,5877
20071005,25.6463,25.9325,25.449,25.8634,16721
20071008,25.8338,25.8338,25.5279,25.597,10843
20071009,25.7549,25.8733,25.5378,25.7253,11451
20071010,25.6759,26.0509,25.6562,26.0509,12464
20071011,25.9325,26.1693,25.5082,25.9226,55331
20071012,26.0312,26.1101,25.8042,25.9621,57358
20071015,26.3963,26.4456,25.9522,26.1693,21990
20071016,26.0509,26.2187,25.8634,25.972,17531
20071017,25.9818,26.1792,25.7351,26.1101,34962
20071018,25.6858,26.1496,25.5279,25.6661,18241
20071019,25.6167,25.6167,25.2418,25.2911,16822
20071022,25.0937,25.3898,25.0543,25.3207,24625
20071023,25.3602,25.7845,25.3602,25.6957,19153
20071024,25.6562,25.8042,25.3602,25.6365,18443
20071025,25.4786,25.5279,25.1727,25.3602,59891
20071026,25.6167,25.745,25.449,25.7055,12059
20071029,25.7154,25.7154,25.4194,25.5674,15099
20071030,25.3898,25.5181,25.3207,25.37,18747
20071031,25.4786,25.8042,25.3306,25.7746,13478
20071101,25.6069,25.6069,25.2418,25.3108,368269
20071102,25.1529,25.449,25.1233,25.3898,8005
20071105,24.8569,25.1233,24.6694,25.0641,21889
20071106,25.0444,25.2911,24.9951,25.2911,20673
20071107,25.0148,25.1529,24.5214,24.6003,31719
20071108,24.6892,24.9655,24.5411,24.9655,50568
20071109,24.3438,24.8964,24.3438,24.63,6992
20071112,24.6102,24.8668,24.6102,24.6892,16619
20071113,24.5905,24.847,24.3833,24.8372,25335
20071114,24.9457,25.0345,24.8372,24.9062,5371
20071115,24.9161,25.2023,24.7582,24.8372,15809
20071116,24.7286,25.1135,24.7286,25.0247,16011
20071119,24.9062,24.9062,24.4622,24.5707,193255
20071120,24.324,24.778,24.176,24.6102,15099
20071121,24.4326,24.4819,24.107,24.2648,8411
20071123,24.403,24.5411,24.3043,24.5115,4864
20071126,24.6201,24.6201,24.2254,24.2846,9120
20071127,24.4326,24.8076,24.3635,24.8076,11248
20071128,24.8964,25.2023,24.8569,24.8569,25740
20071129,25.0937,25.4292,25.074,25.1431,4154
20071130,25.4588,25.4687,25.2516,25.3306,159711
20071203,25.5871,25.5871,25.1036,25.1529,10640
20071204,24.9852,25.0345,24.8372,24.847,377592
20071205,25.1135,25.1727,24.8372,25.0444,68607
20071206,25.2714,25.597,24.9951,25.597,13174
20071207,25.4292,25.5378,25.3108,25.3996,10843
20071210,25.3108,25.4194,25.1529,25.3799,9019
20071211,25.37,25.4095,24.7977,24.8372,8411
20071212,25.2615,25.2615,24.847,25.0049,22801
20071213,24.5214,24.778,24.3734,24.778,24524
20071214,24.4721,24.7582,24.4721,24.63,11958
20071217,24.3043,24.3339,24.1464,24.176,12262
20071218,24.1859,24.403,24.0576,24.3537,31415
20071219,24.2155,24.5115,24.2155,24.4622,90091
20071220,24.5214,24.6892,24.3438,24.6892,9931
20071221,25.0345,25.0345,24.778,24.8964,15505
20071224,24.9161,24.9161,24.8372,24.8372,7195
20071226,24.8273,24.9655,24.8076,24.8766,16417
20071227,24.8372,24.8372,24.4622,24.4819,20977
20071228,24.3142,24.3833,24.1464,24.2648,5269
20071231,24.0083,24.2056,24.0083,24.0478,25436
20080102,24.255,24.3438,23.9589,24.0872,33442
